"Epithelial.Basal" "T-Cell" "Adipocyte" "Epithelial-Other" "Macrophage" "CAF" "Epithelial-Her2" "Epithelial-Control" "Epithelial.Luminal"
"TCGA-BH-A0DD-01" 0.224679706702037 0.0555626252734332 0 0.0236674507328259 0.0138510990004334 0.0445096939427072 0.278623759424299 4.16674360717166e-18 0.359105664924265
"TCGA-A2-A259-01" 0.0956904112482618 0.104237632825272 0.09232634703482 0.000165205179596848 0.045607011648743 0.0425624946117074 0.10683126888528 0.152304280695372 0.360275347870946
"TCGA-BH-A0BV-11" 0.0607132258483707 0.0496292320205513 0.180848891613764 0.0255447103889436 -1.98895970670801e-21 0.0502983592035437 0.033671563263402 0.360336609256229 0.238957408405196
"TCGA-BH-A0RX-01" 0.269303136338806 0.143967083863795 0.0635923805042229 0.258766070575311 0.106374242009909 0.0482074057177224 0.030165058633414 0.0696222952137623 0.0100023271430575
"TCGA-E9-A1RA-01" 0.114467739501993 0.0789631713077851 0.018806543617759 0.103962720309639 0.0119317538806107 0.0855907004858219 0.110661877202028 0.0894201445638752 0.386195349130489
"TCGA-EW-A1PA-01" 0.131499462501427 0.076022430375708 0.0673006201597256 0.073510127621352 0.00617565014215182 0.0354942131281428 0.189581162409352 0.0739595318923962 0.346456801769745
"TCGA-A8-A07R-01" 0.455789438431953 3.00333147336828e-19 0.0396166249539074 0.0969185939435227 0.0280223070201897 0.0172568692053139 0.139937271983307 0.131455777248835 0.0910031172129713
"TCGA-C8-A8HQ-01" 0.101673488863784 0.0922103840861214 0.0150285995732582 0.21153278987142 0.0359332079389593 0.161849125951236 0.237474924132589 -4.83732270701649e-19 0.144297479582632
"TCGA-E9-A24A-01" 0.0514991425142984 0.0253266610323216 0.0358707164810622 1.52612641627372e-18 0.15761055355063 0.0968794163905364 0.0838556760013322 0.0504579501583609 0.498499883871459
"TCGA-BH-A204-01" 0.185917008129816 0.00213368515321257 0.0719798693856521 -1.32332024306518e-17 0.0410964354910354 0.0266198443462055 0.252587712231198 0.0233420391189737 0.396323406143907
"TCGA-A2-A0EN-01" 0.00800375589059956 0.181699846655018 0.070600971960337 0.0791049268473989 0.105428948235741 0.12300408113315 0.0888047401387775 0.099087902026004 0.244264827112974
"TCGA-B6-A40B-01" 0 0.0485202921495595 0.000720577602121177 0.330189058028945 7.56231580220286e-20 0.107357772294356 0.115019500749471 0.103504673999808 0.294688125175739
"TCGA-A8-A094-01" 0.104812045143456 0.0514751382403907 0.0211006617903719 0.0489740127522966 0.144781178448506 0.047497075346718 0.335979865755818 0.0906313091513131 0.154748713371129
"TCGA-A2-A0D1-01" 0.0577651345253393 0.0162648018241889 0.0279208637560539 0.142373772912271 -7.24219424181111e-20 0.0219249432414483 0.557673678379688 0.128621934890161 0.0474548704708505
"TCGA-A7-A13F-11" 0.0328443286816429 0.050798939828648 0.439943076814414 0.0793494464282563 0.0335097137281944 0.0240458958935522 0.0158762202312091 0.214944564276269 0.108687814117814
"TCGA-PL-A8LV-01" 0.171241754435498 0.0750001122808052 -8.92057812007466e-19 0.230662667730078 0.0260899987697907 0.0380242702504688 0.202112072537763 0.256869123995596 0
"TCGA-AN-A0FD-01" 0.0697269865619874 0.0458929315677536 0.0307680298223788 0.220771455690549 0.0138984359518368 0.147356790472706 0.0634565404670644 0.0695677679305145 0.33856106153521
"TCGA-A7-A0CD-01" 0 0.0129913807362551 0.00640016853312332 0.0710450840896398 0.0251660026281286 0.0384450358843494 0.267415682189226 0.105554161793389 0.472982484145889
"TCGA-A1-A0SD-01" 0.0258287095179029 0.0608023326509851 0.0893573694974331 0.0902945698606587 0.0309585153860671 0.0626695879457159 0.179908513254767 0.14644453889129 0.31373586299518
"TCGA-BH-A0BJ-01" 0.0366783639194751 0.0736559438160046 0.0308483714314407 0.0759739335519748 0.0380467791569763 0.104115907051616 0.103322540238334 0.163373943050841 0.373984217783337
"TCGA-A8-A08J-01" 0.0109042298809219 -1.85024379672573e-20 0.0339188782340065 0.162300301582323 0.0732428112226644 0.0717541743162888 0.43222513264895 0.0372083844156929 0.178446087699153
"TCGA-E2-A1IN-01" 0.0509581549502301 0.0241826290377216 0.0368177311954567 0.0854584718783539 0.0298864000159017 0.202871643900857 0.165334879000224 0.0831904022468158 0.32129968777444
"TCGA-BH-A0BD-01" 0.182345230997828 0.0602086945875952 0.0407361405985166 0.148081014095014 0.0704935195857245 0.074935840489001 0.149554490888383 0.0388400391588611 0.234805029599076
"TCGA-BH-A18U-01" 0.163359379885026 0.0204186321870959 0.0385558187709342 0.0510049928068352 0.0754469599505739 0.0611521831964921 0.33251741108598 0 0.257544622117063
"TCGA-A1-A0SM-01" 0.0154352425661718 0.0274020821829267 0.0376210765029331 0.123153453016843 0.0490810916120982 0.147563974149757 0.321951650928424 0.0946584244166773 0.183133004624169
"TCGA-A8-A09I-01" 0.16942978146931 0.0348287349448831 0.0098573840488038 0.0826022318799369 0.103402802031363 0.0434663639909668 0.348161814433314 -2.75909400064538e-19 0.208250887201423
"TCGA-D8-A1JF-01" 4.2217246643736e-19 0.0316119230192319 0.075576038376308 -3.57313387822254e-19 0.0777364236034103 0.0593488128466085 0.466561181104832 0.179638074125091 0.109527546924519
"TCGA-E9-A5UP-01" -8.53476853635233e-18 0 1.28922809489447e-18 0.239913558820189 0.0458416913004387 2.38463065153838e-18 0.145498950220885 0.0423170721650375 0.526428727493449
"TCGA-E2-A1IH-01" 0.0865428261813567 0.198593324448944 0.108493843338225 0.0438462226100477 0.0796874225237332 0.144165027689784 0.10468905304917 0.0428785244770603 0.191103755681679
"TCGA-PE-A5DD-01" 0.0551723349816033 0.121260300674032 0.0224885914562546 0.196693796948921 -8.7692993641745e-20 0.0858099133672617 0.0514715399212784 0.0361114686612582 0.430992053989391
"TCGA-AO-A03N-01" 0.118036612806208 0.0318793596807446 0.00900506720861216 0.174570846273918 0 0.123342752766557 0.186888542950621 0.0454226439709958 0.310854174342344
"TCGA-AR-A1AH-01" 0.545479200449247 0.0131790094803483 0.0295584271963154 0.055607586829657 0.00508257594477568 0.0428309097972092 0.0659205013677874 0.157559973506186 0.0847818154284737
"TCGA-AO-A0JI-01" 0.0709557456169035 0.0575374285883594 0.059369610854702 0.0638823445191338 1.49242247997112e-21 -8.3821484092578e-22 0.203019249747539 0.0621997561472982 0.483035864526064
"TCGA-OL-A97C-01" 0.123447394986051 0.0993982241433559 0.0661784776267447 0.105567210976518 -5.16770365552516e-20 0.282407800426355 0.041066381526272 0.0761997997791172 0.205734710535587
"TCGA-AR-A250-01" 0.0578916460582892 0.0597009355239681 0.0409450824354772 0 0.0833757155115579 0.163056347229296 0.379010710190807 0.0593818858571208 0.156637677193484
"TCGA-BH-A0HQ-01" 0.0181675689751736 0.0425671545577495 0.000439424522382739 0.111259115309789 0.0203946444043491 0.116268769340701 0.179496605859966 0.161344356651581 0.350062360378308
"TCGA-JL-A3YW-01" 0.0722069012075724 0.0467576459955821 0.00830528128120843 0.272789720790661 0.140320869547823 0.267178001725978 0.127435550601485 0.0650060288496901 0
"TCGA-AC-A3YI-01" 0.0405150451964047 0.0831285037505681 0.0747265507374421 0.135156474926286 0.0250391445875494 0.177193440716225 0.0678391721257836 0.210503596062198 0.185898071897543
"TCGA-C8-A12U-01" 0.204545378961386 0.0688444383076133 8.87327301054972e-22 0.1489645267928 0.0333650296470251 -7.16213834840282e-22 0.307149550000827 8.49136073100712e-20 0.237131076290349
"TCGA-AO-A0JL-01" 0.398190055476167 0.00816163497259915 0.0393089003819875 0.290402111783231 9.1684812057397e-20 0.0288127489555118 0.0736683918335264 0.107621504054584 0.0538346525423925
"TCGA-AO-A0JF-01" 0.0297322222495386 0.0915925323347968 0.124139474550977 0.00857717114134373 0.0664361584820214 0.166377055117818 0.116063920550775 0.0840635288418911 0.313017936730839
"TCGA-BH-A1F8-11" 0.0611325342366912 0.0558645598974977 0.285308595805876 0.0672398858320802 0.0294550745464559 0.035333108912579 0.00161399214014567 0.289508508164815 0.17454374046386
"TCGA-EW-A1P6-01" 0.0881943900513707 0.0396368848883097 0.0440206693190379 0.0786576268582281 0.0175947898313563 0.0712721862366886 0.187630913440422 0.0559480156050602 0.417044523769527
"TCGA-A2-A3XZ-01" 0.0501723153946674 0.207127734204113 0.0138471037306828 0.217321394432438 0.00457701984811836 0 0.390738543180557 0.0761479082197998 0.0400679809896236
"TCGA-BH-A0C1-01" 0.111305628354079 0.119024149952362 0.0209623797431566 -8.67361737988404e-19 0.0145715646742695 0.106002780817158 0.215017515931433 0.13359644072154 0.279519539806002
"TCGA-BH-A0AV-01" 0.38969982431059 0.00574355644328819 0.104571022918071 0.0163953344247496 0.0604118974417922 0.226087852615051 0.0507878830346665 0.146302628811792 0
"TCGA-D8-A1JD-01" 0.149865635617575 0.0349991810161731 0.0327755005311339 0 0.100407150867243 0.128088054654086 0.275457844817579 0.0268110717530318 0.251595560743179
"TCGA-A2-A4RW-01" 0.00986932796959519 0.0911656827114634 0.0201824340451327 0.0999429875860656 0.00885346461169569 0.118747532933529 0.177102012596665 0.191153361846675 0.282983195699178
"TCGA-AC-A2FO-01" 0 0.187546649704689 0.146192648263956 0.0433132973096681 0.0320909948663485 0.0504626114817847 0.11585414680291 0.126764891024121 0.297774760546523
"TCGA-AR-A2LN-01" 0 0.14454639924589 0.191833125383249 0.0374971798962122 0.0025370157087396 0.124987106695759 0.066661673242971 0.192793099443488 0.239144400383691
"TCGA-E2-A1BD-01" 0.0737141704255823 0.0491965376193043 0.00995939363207041 0.18317209948697 0.0104058318571981 0.0621525895670397 0.0408438153634165 0.0955182216902824 0.475037340358136
"TCGA-BH-A18J-11" 0.0315367222153611 0.0751650883241267 0.247381213851322 0.0636162592569824 0.0204779948230346 0.00881703708072721 0.0483345128838916 0.287078074275763 0.217593097288792
"TCGA-S3-AA14-01" 1.1753086978983e-18 0.0696815927383052 2.16840434497101e-19 0.0664927588718736 -3.26011197041211e-19 0.157234550006494 0.323502895552202 0.125972735793369 0.257115467037755
"TCGA-A8-A07L-01" 0.178251838344476 0.00585732135904648 0.0283104383112523 0.118228526859158 0 0.0597518097312113 0.346835865208561 -1.30981489372929e-19 0.262764200186296
"TCGA-LL-A5YN-01" 0.0543614397209896 0.26430093795617 -2.5246888993728e-18 0.422588237465657 0.0239662832579394 -1.58381741102404e-19 0.0521337347811595 0.0363364014317626 0.146312965386321
"TCGA-AR-A24R-01" 0.101547923504786 0.0558346834138739 0.0336021087757054 0.10351210420074 0.0440047812080336 0.040841768229672 0.240875138397854 0 0.379781492269334
"TCGA-BH-A0DH-01" 1.40154290519871e-18 0.0243664610277719 0.0511806389321118 0.171170576995253 0.0541621728631439 0.0163564949955822 0.188382238041397 0.0576083350783089 0.436773082066431
"TCGA-D8-A1XT-01" 0.122175229071867 0.0277637433184584 0.0505116423001846 0.0584948371757191 0.0873721276505014 0.145644884837228 0.304964084538998 0.0936673002180974 0.109406150888946
"TCGA-EW-A1IY-01" 0.168076277305977 0.142424208212455 0.0751683723025016 3.18067540060339e-18 0.0802943513396656 0.0837426826378748 0.180375259407076 0.0652964800757562 0.204622368718693
"TCGA-A7-A4SE-01" 0.331622450674351 0.0450006022553489 0.0418695729267813 0.146934866380959 0.0214416433594472 0.144108159660865 0.0594529423248042 0.192153491526601 0.0174162708908428
"TCGA-A2-A1FW-01" 0.0934095831178793 0.068425653834756 0.0631030385779356 2.00571976831299e-19 0.00916194028861429 0.024371944740006 0.298885839451991 0.0604204754732451 0.382221524515572
"TCGA-E2-A155-01" 0.0951847525143825 0.0175343033753292 0.0207360456186867 0.0362528535888718 0.0183510329644357 0.00891108318933797 0.286804397746582 0.034875155380247 0.481350375622127
"TCGA-B6-A3ZX-01" 0.254135880892438 0.36727414666709 0.0140685206720476 0.0942970844299036 0.000549708311194169 0.0140635181675002 0 0.160574312469266 0.0950368283905606
"TCGA-EW-A1PB-01" 0.27337099266084 0.0316252096417489 0.030934992792659 0.249221842896009 0.334244937679693 3.94012117897633e-18 -7.42010877755902e-18 0.0307425136105951 0.0498595107184552
"TCGA-A7-A425-01" 0.0268215702968858 0.0682704573111498 0.0492851436199912 0.260481187331188 0.0529877038831175 0.057967707654217 0.0327452039762135 0.0809099508215337 0.370531075105704
"TCGA-LL-A9Q3-01" 1.53736611406381e-18 0.0258880046584901 0 0.353005300892474 0.0543310825203333 0.0456188759970908 0.0579404993792972 0.0220266478620442 0.441189588690271
"TCGA-AN-A0FJ-01" 0.505955785271875 0.0539033479975787 -2.60065699185317e-18 1.08486758765817e-18 0.0251331922876632 0.0472899551384747 5.97283762090557e-18 0.367717719304409 0
"TCGA-AN-A03Y-01" 0.204602321279658 0.0800747643532913 0.00845594708820469 0.087066919223856 0.0131008223036747 0.0263877927154553 0.240300666058689 -4.45307630135388e-19 0.340010766977171
"TCGA-E2-A15M-01" 0.158108146204494 0.198770633906059 0.128218692970305 2.24133712381135e-18 0.0867512836884021 0.0716535001127182 0.148058720172969 0.0161168440570685 0.192322178887985
"TCGA-OL-A66J-01" 0 0.036015524577606 0.128215477832937 0.224190539574065 0.0233107783223386 0.0466083222739147 0.0901905462931644 0.0812014727447537 0.370267338381221
"TCGA-AN-A04D-01" 0.574390965033478 0.0064311745294184 -9.57044095977416e-20 0.0793476521090121 -2.34769592111423e-20 0.00591135910204968 0.137879518402482 0.148363329056106 0.047676001767454
"TCGA-A8-A08I-01" 0.128206654787405 0.181340250298228 4.16730240260845e-19 0.00419451621108944 0.226170267650403 -3.14902033010785e-20 0.0947408987568526 0.0154020841770817 0.349945328118939
"TCGA-B6-A40C-01" 0.118401586648622 0.0601554128919441 0.0399967259144291 0.186215897315839 0.0340721765717304 0.0982459760251663 0.109588587967679 0.0256171382302855 0.327706498434304
"TCGA-A8-A08F-01" 0.164084198417304 0.0579989152689722 0 0.0654150641409831 0.141603412538825 0.0750334975362254 0.218389144118865 1.43384367113779e-18 0.277475767978825
"TCGA-BH-A0B3-01" 0.38841540532259 0.0240226626397486 0.0138633703660833 0.178883893358689 0.132692397096137 0.0720770605577781 0.0889334975766902 0.101111713082283 0
"TCGA-AO-A12G-01" 0.0512230948641546 0.060285495480943 0.0539485355715825 0.121367649413555 0.0174832429148657 0.0600882281105213 0.190772480939525 0.120652754218872 0.324178518485981
"TCGA-AC-A6IX-06" 0.0316691881315973 0.23322435548348 0.0511367227327449 0.0638377644311612 0.0288759971595054 0.0159898746717155 0.181465080904097 0.120456952321679 0.27334406416402
"TCGA-BH-A1FJ-11" 0 0.0262506832039819 0.451689553119067 9.5524474097295e-18 0.0665838447207324 0.0214185877574834 0.0138617094113827 0.335477578106089 0.084718043681264
"TCGA-AQ-A04J-01" 0.30892812709243 0.183580439807626 0.0607600137118949 0.0356460675629103 0.0480147126903661 0.0563457665545199 0.017127143088902 0.240105944698912 0.0494917847924388
"TCGA-C8-A1HM-01" 0.224715961679716 0.173992272343651 1.10361515450044e-19 0.0818491588651027 0.113314165892295 -4.41050239963324e-20 0.247937587361502 -3.09558162971601e-19 0.158190853857734
"TCGA-A2-A3XX-01" 0.335608728085343 0.0630866281428739 3.91631122087682e-20 0.245260791265694 0.0167432805384961 0.0278921269294607 0.128558493678411 0.182849951359721 0
"TCGA-BH-A203-11" 0.071276476978171 0.0591944305443766 0.321120471587548 -2.86948381772969e-18 0.0132658950138436 0 0.0541334199698939 0.276473859218519 0.204535446687648
"TCGA-EW-A1P1-01" 0.072466114888612 0.124884459033697 0.263561198749017 0.0606762798688865 0.0608341200994018 0.110393279204563 0.0849393326898485 0.1713523364505 0.0508928790154746
"TCGA-A2-A0YM-01" 0.62362937842429 0.0146589304627915 1.19128257411031e-19 0 0.124143585881631 0.0551382189028833 0.056177815995302 0.126252070333103 -6.00990313135327e-19
"TCGA-E9-A3X8-01" 1.84537527962319e-18 0.0979994586404715 0.0421597295448893 0.621862456797761 -6.83357061359557e-20 0.0916474198004281 -1.16525092468956e-17 0.0287700742380914 0.117560860978359
"TCGA-A8-A08Z-01" 0.0832437185387974 0.0244646454789612 0.0613267724668878 0 0.159885992222026 0.169672074323448 0.153060261957208 0.0619204781276837 0.286426056884988
"TCGA-D8-A27F-01" 0.471715725266543 0 0.0589031183391834 0.0313961089527937 0.0502650254625256 0.0777523476785685 0.0785840649809991 0.138778597531644 0.0926050117877419
"TCGA-AN-A041-01" 0.0339095373193089 0.0527814871565355 0.0359325756722604 0.0257922968437581 0.0100870665310288 0.146356058686976 0.329158361111273 0.0999602332119686 0.266022383466891
"TCGA-AR-A0U3-01" 0.154269881024742 0.0404154259787895 0.0185230833203143 0.0168822235709174 0.038062102862885 0.0168058754205259 0.236259079833818 0.0449727522024104 0.433809575785598
"TCGA-A2-A0CL-01" 0.143524688101166 0.363114894906902 0.100460408790337 0.0219638606946146 0.0825113224415101 0.0578802720599302 0.146764029519515 -3.24938083235132e-20 0.0837805234860248
"TCGA-LL-A5YP-01" 0.266351791160897 0.03125018693848 0.0648482324983784 0.184890521296403 0.0877587789744452 0.127376917092079 0.0154106353276114 0.162553339401535 0.0595595973101721
"TCGA-AC-A3EH-01" 1.31248924057149e-18 0.0460139955907677 -1.17197601998986e-18 0.183969026342154 0.00715693421740107 0.0989222619280895 0.225591505349853 0.113010917105516 0.325335359466219
"TCGA-AN-A04C-01" 0.140772128381782 0.0459330870802101 1.22490455262595e-18 0.231742174919232 -5.10118958093098e-19 -5.60682941977076e-21 0.334247514387965 0.193918664552268 0.0533864306785437
"TCGA-E9-A1RC-01" 0.0953231972577089 0 -3.24566739105422e-18 0.0127205259213001 0.0309826716455095 0.0907774806176265 0.192842242848704 0.0625881655512587 0.514765716157892
"TCGA-AC-A2FK-01" 0 0.104955580558942 0.108769123602795 0.00013252208726793 0.0239445191549606 0.0218032604186189 0.110971662105314 0.372629962524347 0.256793369547754
"TCGA-D8-A1XB-01" 0.0713216128536411 0.0446703092207138 0.0302724021618986 0.0112857317629803 0.0131760439067849 0.207271335967221 0.146866343071024 0.110861284408715 0.364274936647021
"TCGA-A2-A0D3-01" 0.0316932726119359 0.0880458774066329 3.46778234191316e-18 0.0202287182088769 0.0246556306613884 0.0324640815495306 0.117249014390557 0.142167996092382 0.543495409078696
"TCGA-E2-A152-01" 9.42296575039254e-19 0.00552785058495374 0.0255788926999989 0.0795310893259379 0.0634776998322236 0.162410930528867 0.459435795708148 0.123254856548095 0.0807828847717752
"TCGA-GM-A3NY-01" 0.0829720553536753 0.0724865276028868 0.0293306157567549 0.239428688141178 0 0.0477654799943734 0.00680672555647869 0.0430628914161239 0.478147016178529
"TCGA-AC-A2B8-01" 0.0617027930797656 0.108569800091478 0.0927474747023222 0.0202128043066675 0.06970793018253 0.10682488719216 0.111677307903323 0.0974434930720397 0.331113509469714
"TCGA-E2-A1B0-01" 0.148739329337164 0.0508968467994276 0.0478322672466645 0.00868869350207408 0.06756622228726 0.073764147046255 0.404333043335604 0.19817945044555 0
"TCGA-BH-A1EU-01" 0.02403759636263 0.18574484081225 0.139731845884466 2.36779138913151e-18 0.0905000918844549 0.0758803882484989 0.0571935896778047 0.0943203822159677 0.332591264913928
"TCGA-E2-A1L7-11" 0.0117021590822713 0.124870106184341 0.18429153203642 0.0682004014410915 0.0553558491924086 0.0230010159802831 0.00887392811677338 0.33416044566184 0.189544562304572
"TCGA-AR-A1AK-01" 0.0676935198238013 0.135635977374563 0.116832517419866 0.0981185290034142 0.105928121840596 0.0253335550565666 0.12485921729571 0.06425004136817 0.261348520817313
"TCGA-E9-A2JS-01" 0.169110663854158 0.0223596149985734 0.0362191012174338 0.102830285601971 0.0331529797739637 0.0500563518084567 0.291460187501238 0 0.294810815244205
"TCGA-GM-A5PV-01" -8.33776213280644e-18 0.0689663828343465 0.000426518871730782 0.19425346200117 0.0249152820860078 -4.83308156990739e-19 0.0320091327605271 0.18949400257255 0.489935218873669
"TCGA-BH-A1F6-11" 0.0374776849325618 0.0269031348295775 0.485236229722955 1.32972377967355e-18 0.083708201298274 0.0307594591073635 0.0361980002821814 0.187787367870001 0.111929921957086
"TCGA-AQ-A54O-01" 0.0501734210795217 0.0268951764335178 0.0242293091324435 0.330845743419551 0.0342764567345415 0.0273696932238873 0.0500718715902336 0 0.456138328386303
"TCGA-AC-A6IX-01" 0.0411022369324371 0.101303324792421 0.0952196770302152 0.100465036342086 0.0295373439272941 0.106989795985242 0.15706530536623 0.0721021985910418 0.296215081033033
"TCGA-C8-A1HK-01" 0.0721420164625315 0.0500840163953742 0.0314643379691465 0.0451662458159914 0.00759685483940792 0.0098764850315691 0.559082846619985 0.123109913151656 0.101477283714338
"TCGA-AN-A0FL-01" 0.127181581650141 -3.21289117581657e-18 3.34432488161058e-19 0.259172014402668 0.0221771302259077 0 0.0791629502429828 0.344075941284773 0.168230382193527
"TCGA-BH-A1FN-01" 0.2812144745852 0.00323903695430237 0.04540282152373 0.0271340752704158 0.0580369609437993 0.090259163230996 0.180299870105945 0.0785862775927207 0.235827319792892
"TCGA-A2-A25E-01" 0.16420092132266 0.0528076716532397 0.0649556108755043 0.0359127613882989 0.0255361410777009 0.0298743894716123 0.271592896679631 0.00228571890736841 0.352833888623985
"TCGA-A2-A0YC-01" 0.0566378518923657 0.040351754211594 0.0307410760166793 0.059821325936766 0.0694584255383261 0.0637801510288063 0.125623213015542 0.0362358857118759 0.517350316648045
"TCGA-A8-A09V-01" 0.0400798547028597 0.0487722523307013 0.00759378929271936 -5.02335979347294e-18 0.00897115589984119 0.10718606657362 0.118352567095176 0.129757103964787 0.539287210140296
"TCGA-A2-A0CT-01" -1.01220175717496e-19 0.0179145973848956 0.0417189232509584 0.108117625178177 0.0317641506742999 0.0101435250479522 0.379446936795363 0.107897251191037 0.302996990477317
"TCGA-E9-A22E-01" 0.0950682616805976 0.0527325297045992 0.0811424956546319 0.092744315104131 0.0204094120167692 0.524935311006576 0.0355096247111043 0.00942096900520069 0.0880370811163897
"TCGA-BH-A18Q-01" 0.336196454570824 0.0957352851592455 0.0316330012666372 0.0339115269952764 0.0547024747555729 0.0173424362159777 0.0116536811340805 0.293013289342163 0.125811850560223
"TCGA-A2-A1FV-01" 0.0976954721864525 0.0442074791492851 0.125276387888586 -2.56408047949074e-18 0 0.0187424803906913 0.170803158087764 0.135171390989578 0.408103631307644
"TCGA-AO-A03L-01" 0.0731414187979999 0.0813525756954071 0.0209736807896348 0.145268763493196 0.006727870727488 0.0803319217376909 0.353358333068391 0.0486058634761827 0.19023957221401
"TCGA-E2-A15E-06" 0.00164213353198043 0.108816134245718 0.0151555163145964 0.128846543761577 0.00626739844710413 0 0.218001560430027 0.046302583710976 0.474968129558021
"TCGA-BH-A1ES-06" 0 2.95465291449791e-19 0.129614554495101 0.278156631571972 0.00100781083624892 1.45304135425495e-19 0.197611762135185 0.0773684697772031 0.31624077118429
"TCGA-B6-A0WV-01" 0.129594275317194 0.00387600836062453 0.0262259115762725 0.0469116734828056 0 0.0377254321063484 0.279340458188636 0.0565652887779899 0.419760952190129
"TCGA-AN-A0XW-01" 0.112367982365937 0.107821469881735 0.0593331806959917 0.0666884984947864 0.121006177585506 0.174243879100814 0.196882318308471 0.021583789985847 0.140072703580911
"TCGA-AC-A23G-01" 0.0227742097876671 0.0769528970783888 0.0751659309413202 0.19731634445335 0.0405691787899586 0.31610687705525 -1.52069606506878e-18 0.136691045613772 0.134423516280294
"TCGA-AC-A3QQ-01" -5.29351706268651e-18 0.0570283789797462 4.46385519355555e-19 0.546373965840109 0 0.0174999532648678 0.180436990861742 0.0157761131670572 0.182884597886478
"TCGA-EW-A1P8-01" 0.44089212540547 0.0244738799128854 0 0.0845894281034616 0.152095261200416 0.0339607958547087 0.036508773505309 0.168362142913112 0.0591175931046369
"TCGA-B6-A0I2-01" 0.281592003562019 0.173896440717907 -7.74008255645596e-18 0.301874257913057 0.0846823061267839 -2.12921427612857e-19 -8.04794398397441e-19 0.157954991680232 1.16594228780049e-18
"TCGA-A2-A0CX-01" 0.0955694418806621 0.057328656861923 0.0230230552959433 0.120453960876518 0.0578626156681998 0.0832686524729788 0.342467664271533 0.106141707423936 0.113884245248306
"TCGA-B6-A0RI-01" 0.122247984222588 0.00301044698522633 0.0232259641945944 0.0944470580843528 0.0676274707018909 0.146064531476824 0.150651153914924 0.0456418015149865 0.347083588904613
"TCGA-B6-A0WX-01" 0.234807274080628 0.115431200728141 3.65174539498333e-18 0.135210451886656 0 0.186413683990103 0.0259510700910981 0.278770348561838 0.0234159706615355
"TCGA-BH-A42U-01" 5.04601942746573e-18 0.152891201464769 0.135182770227244 0.314824094800902 7.85058210801983e-20 0.0176699046860239 -8.32627206810089e-19 0.277635957243418 0.101796071577643
"TCGA-A8-A09G-01" 0.0493610016904447 0.109620167336232 8.78558100007213e-19 0.0505491252199986 0.0478860572595791 0.0141632678563996 0.410858210898626 0.164560732619575 0.153001437119144
"TCGA-C8-A26W-01" 0.155803235311206 0.112124299892367 0.0245424567578441 0.128709772459263 0.0380716813945636 0.0616025823986952 0.234610439029751 0 0.24453553275631
"TCGA-E2-A1LH-11" 0 0.105671275961761 0.0727666511793438 0.0794732880180059 0.0110531010315167 7.24759929028314e-19 0.0759458737972348 0.354527400047137 0.300562409965001
"TCGA-AO-A03M-01" 0.0909924656836286 0.12467835685764 0.0333257829689292 0.131706502156387 0.0638659527115576 0.0260828585982607 0.314410409581513 0.0584017740747639 0.15653589736732
"TCGA-E2-A1LB-01" 3.03844548696862e-18 0.0178514234655353 0.0246663662374747 0.0747730672375884 0.0295979009690215 0.0562960206402431 0.470519575923991 0.158836422316805 0.167459223209342
"TCGA-BH-A0DX-01" -8.8603443695872e-19 0.0268751933952421 0.0281809041864236 0.100178033036567 0.156821428411465 0.16817625182477 0.244531169469535 0.109440226398761 0.165796793277236
"TCGA-AC-A6NO-01" 0.112293080992114 0.0564581286247086 0.00265620088701081 0.128297205999274 0 0.0510761934640316 0.0927959210219321 0.0898695099745042 0.466553759036425
"TCGA-EW-A1J5-01" 0.0948841076739554 0.146104998533135 0.0139294546462459 0.0287735549236156 0.0957554434669836 0.0359345178725937 0.150756456164037 0.0605629839849885 0.373298482734446
"TCGA-AN-A0XV-01" 0.0773045983754564 0.087288663769016 0.101433489189529 0.0538762821455885 0.0159688503562229 0.0736587129945135 0.116447194991079 0.0973404625267347 0.37668174565186
"TCGA-BH-A1F5-01" 0.0409021441170843 0.0065883548242481 0.0693966080297626 5.14522001581094e-18 0.0472438009164521 0.0260861639106535 0.189443772896101 0.112385792261999 0.5079533630437
"TCGA-A8-A07I-01" 0.113555543666786 0.0349626790658326 0.0360766260907083 0.0552944838554311 0.0811616672287294 0.114221747890178 0.365031132494143 0.0175045597181748 0.182191559990018
"TCGA-C8-A12W-01" 0.0475954578173203 0.0252787174821318 0.0229466785667921 0.138101134266356 0.0622479387787284 0.117762174317478 0.435397348812344 0.00924750275653177 0.141423047202317
"TCGA-AC-A8OQ-01" 0.236976994688608 0.126839873265323 0.0501793802308095 0.16256385931862 0.0466600924259927 0.0648050189674311 0.132014348050339 0.132556656395631 0.0474037766572449
"TCGA-A7-A4SF-01" 0.0738397436947153 0.0510339158321879 0.00280377569453267 0.177136168874095 0.0081493966726015 0.0241242443680199 0.360369486654111 0.0349559535095659 0.26758731470017
"TCGA-BH-A0BZ-11" 0.00783441426865012 0.0563256386975685 0.469228888965324 0.0608850908478645 0.0568725554851602 0.0224760302861753 0.0306172881877773 0.1468065575586 0.14895353570288
"TCGA-EW-A6SC-01" 0.0935795372171243 0.109033950773071 0.109255384064188 0.109869448625824 0.0162213279080257 0.128780787485104 0.108082212958085 0.0478323024166971 0.277345048551881
"TCGA-AO-A1KR-01" 0.469230636959198 0.0168074944222151 -3.78370591255358e-19 0.380000509069267 -7.11361289977559e-19 -4.94135955956284e-19 -5.38108642247699e-20 0.097980312278955 0.0359810472703653
